Review;Rating
L'hôtel était propre, les chambres joliment décorée mais très petite, très bien situé à la station de métro et les 100 ou donc restaurants juste en bas de la rue. Le prix n'est pas mal, mais ce n'étaient pas des gens à tous. indifférent et franchement désagréables. Ce sont des gens qui sont manifestement pas reconnaissants d'avoir un travail parce qu'ils prennent leurs pour accordée. J'ai demandé à la jeune femme de la réception pour organiser un taxi pour nous pour le lendemain matin. Elle a dit qu'elle ferait et en fait. Cependant, lorsque je suis retourné à l'hôtel le soir, je lui ai demandé si elle était capable de faire la rservation mais parce qu'elle était juste à côté de derecho elle a dit que j'aurais à vérifier avec son collègue. Quand je m'a rappelé qu'elle était celui qui a effectué la réservation elle m'a dit qu'elle voir ont avoisiné de client chaque jour et on ne peut pas s'attendre à ce que tout le monde se souvient. Ensuite, elle a été contrarié le nez et je suis sorti par la porte. Son collègue par la façon pourrait bien la réservation pour le taxi.;3.0
J'ai séjourné dans cet hôtel mi- 2012 avril car mes deux hôtels préférés étaient entièrement réservé. Cet hôtel est bien situé si vous voulez prendre un train de l'aéroport (Charles de Gaulle). 5 min à pied de la station Luxembourg.  La chambre était belle et propre, les gens de la réception étaient très serviables et courtois. J'ai pris le petit déjeuner à l'hôtel et je dois dire que c'était la moyenne pour son prix. Rien n'est trop bon, mais correct.  Les murs sont très fins, je pouvais entendre tout ce dont ils parlaient chambre suivante.;3.0
Nous avons passé une semaine à la mi-avril et nous avons été extrêmement satisfaits de cet hôtel. Il est situé dans le quartier Latin est parfait. La Place de la Sorbonne est juste de l'autre côté de la rue. Le Jardin du Luxembourg et de l'Odéon ne sont qu'à un pâté de maisons. Il est à cinq minutes à pied de la station de métro et à 10 minutes à pied de la Place Saint-Michel et Ile de la Cité. Notre chambre et salle de bains impeccables et notre vue du balcon était très plaisant. Le personnel de la réception était très, très serviable et agréable. Je recommande vivement cet hôtel pour la combinaison parfaite de bon rapport qualité/prix, bien situé, et un excellent service.;4.0
L'hôtel est très près du Panthéon, de la Sorbonne, et le Palais du Luxembourg. Notre chambre était au 7ème étage, ce qui nous a donné une vue fantastique sur les toits donne sur la ville. Nous avons pu voir la Tour Eiffel, Notre-Dame, le Sacré Coeur, etc. Le seul inconvénient est l'ascenseur/ascenseur est minuscule et il ne va que jusqu'au 6ème étage. Nous avons donc dû sans cesse monter les escaliers pour le dernier étage (ou au bout d'un étage si départ). La baignoire/douche bizarrement avait une belle douche tête mais pas de rideau de douche ! Pas de bar pour un rideau, soit, si ce n'est pas comme si c'était tout simplement disparu pour notre séjour. Mis à part cela, la chambre était agréable. Je ne dirais pas que la chambre/hôtel bon marché, mais c'est un hôtel agréable et bien situé. Le bruit la nuit était pratiquement inexistante, donc nous avons bien dormi. Ils proposent un petit déjeuner dans la maison pour, je crois, 14 euros. Il y a quelques bons magasins de pâtisserie à proximité et un super endroit Suzette à seulement 2 minutes à pied. Le personnel à la réception était très agréable et serviable. J'y retournerais volontiers.;4.0
J'ai été envoyé là par un autre hôtel que j'avais réservé parce qu'ils étaient en cours de rénovation. La chambre était très convenable. J'aurais aimé avoir un fauteuil convenable. Très propre, belle salle de bains. Ce n'est pas un endroit où nous avons passé beaucoup de temps, mais qui reste dans une chambre d'hôtel à Paris ! On peut facilement se rendre à pied à de nombreux sites.;4.0
J'y ai passé trois jours à la mi-mars 2012. Nous avons adoré l'endroit. Le balcon. La vue sur la Tour Eiffel. Rénovées et joliment décorées. Chambre minuscule dont ont été réussis de Lilliiputian avec à peine assez de place pour sortir de chaque côté du lit (12 pouches du mur !) et littéralement aucune chambre pour deux personnes de passer entre le bout du lit et la fin de la chambre. Une personne debout à un moment s'il vous plaît. Si vous avez encore une once de claustrophobie ou pense que vous et une autre personne peut avoir envie de s'habiller, prendre un verre, ou vous asseoir verticalement dans le même temps, oublier cela. Le personnel est très serviable et courtois. Le prix était bon pour la région. On pourrait même ici.;3.0
Ma fille et moi avons séjourné dans cet hôtel 13 mars alors que je lui avait déposé hors pour un semestre de l'école à Paris. Nous avons réservé cet hôtel par les voyageurs kiosque d'assistance à l'aéroport de CDG. La chambre était propre mais assez petite, même selon les normes françaises. Et la douche sur la baignoire était difficile en raison de pas de rideau de douche, donc l'eau inondé le sol de la salle de bains. Notre chambre donnait sur la rue et était acceptable, mais pas presque aussi bien que les photos de certaines autres chambres, ce qui, je suppose que c'était à cause de la réservation de dernière minute à l'aéroport. Je pense que si je l'avais demandé à voir la chambre d'abord, nous aurions eu une meilleure chambre. L'hôtel est bien situé et le personnel est serviable et sympathique. J'y retournerais sans hésiter mais je voudrais voir la chambre d'abord.;3.0
Nous avons trouvé cet hôtel via un portail Internet et nous étions très heureux avec le prix, la qualité et le service clientèle. La chambre était la plus grande, donc loin de Paris, nous avions la chambre même après avoir gardé nos bagages. La salle de bain était spacieuse, ainsi, le lit était très confortable, et en plus, nous avons eu une vue sur la Tour Eiffel, tout simplement merveilleux ! L'emplacement de l'hôtel est également très pratique, vous avez le métro à proximité, la Cathédrale Notre Dame est proche à pied, commerces sont également à proximité au cas où vous avez besoin d'eau. Le personnel était très sympathique, toujours prêt à vous aider. Nous avons choisi l'option petit déjeuner et nous n'avons pas été déçus.;4.0
L'emplacement était idéal - proche de tout. Le service est correct, mais le ménage toujours oublié quelque chose. Pas les lits les plus confortables. Réserver une chambre au 6ème étage dans la partie ancienne du bâtiment - nous avions une vue sur la Tour Eiffel ! Aussi, si vous êtes plus de 175 livres vous n'aurez probablement pas entrer dans l'ascenseur minuscule.;4.0
Nous avons séjourné dans cet hôtel pour notre anniversaire de mariage et nous avons eu une grande chambre avec balcon et vue sur la Tour Eiffel ! Les chambres ne sont pas grandes mais il faut s'y attendre à Paris, elles sont toutes petites ! Le petit déjeuner était un bon prix pour ce que vous avez eu, car je crois que remplissant le matin est le meilleur moyen et j'ai eu des tas de choses pour 14 EUR !! L'emplacement est excellent avec le quartier Latin minutes à pied où le choix de nourriture et de boissons, etc est copieux et une croisière sur la rivière est une merveilleuse façon de terminer la soirée !!;5.0
C'était mon premier voyage à Paris avec mes deux garçons. J'ai regardé beaucoup d'hôtels en ligne avant J'ai réservé au Trianon Rive Gauche. Pour être honnête, j'ai choisi de réserver un meilleur hôtel occidental parce que j'y ai séjourné à beaucoup dans le Royaume-Uni et je n'ai jamais été déçu. J'ai choisi de prendre un taxi de l'aéroport CDG et il coûte seulement 55 euros. Le réceptionniste de l'hôtel était très agréable et parlait un anglais excellent. Elle a expliqué que le petit déjeuner à 14 euros était disponible mais il y a tellement d'endroits où prendre le petit déjeuner à proximité que nous avons fait cela au lieu. Notre chambre était un original en forme sur le 7ème étage. Super vue de la Tour Eiffel et de Notre-Dame. La chambre était assez petite pour 3 d'entre nous et il n'y avait pas beaucoup d'espace de rangement accrocher les vêtements mais qui n'était pas grave ... nous avons passé des vacances géniales. Les lits étaient confortables. L'ascenseur est la plus petite que j'aie jamais vu. Nous avons dû mettre les bagages à sur c'est propre et le renvoyer dans les étapes. Il y a beaucoup de restaurants à proximité et nous avions l'impression d'être dans un quartier très sûr.;4.0
C'était mon premier voyage à Paris et j'ai installés sur le Trianon Rive Gauche Hotel parce que c'était un prix raisonnable en comparaison avec d'autres hôtels similaires et les commentaires sur Tripadvisor étaient généralement favorables. La raison de ma visite à Paris en janvier c'était parce qu'il y a coïncidé avec un anniversaire spécial et au moment de la réservation l'hôtel, dans la zone spéciale de demande, j'ai demandé une chambre avec vue et l'hôtel ne nous ont pas déçues, car notre chambre était au dernier étage et avait une belle vue sur la Tour Eiffel. L'emplacement de l'hôtel est parfaite, à seulement quelques minutes à pied de la station de RER et à proximité des magasins, des restaurants, du Quartier Latin, du Panthéon, les universités et le parc du Luxembourg. Il y a un chantier en cours de réalisation à l'instant sur la façade du bâtiment mais n'affecte pas notre chambre. Dans l'ensemble, c'est un hôtel formidable et je le recommande vivement;5.0
L'hôtel a été classé 3 étoiles, mais le service à la clientèle est à 5 étoiles. C'est ce que je m'attendais à ce que, en termes de dimensions d'un hôtel européen, mais très confortable, propre et sûr pour les voyageurs en solo. Chaque jour, la chambre est propre avec des serviettes fraîches. Je suis arrivé tôt le matin et ma chambre était prête. L'hôtel était à environ 30 minutes de l'aéroport CDG, prendre la ligne bleue et descendre à Luxembourg. Il est juste de l'autre côté du célèbre jardin du Luxembourg. Le buffet du petit déjeuner n'était pas mal du tout pour 14 Euro il vous donne un grand choix de plats et de boissons diverses. Il y a beaucoup de restaurants, de pubs et de magasins dans la région. Quelques distances à pied de différents métros prudents, Odéon, et des arrêts de bus. Le célèbre Panthéon juste de l'autre côté de la rue. Certains des cris et le bruit venant de la rue où j'étais, surtout le week-end, mais ne me dérange pas du tout. L'hôtel était juste à côté de l'université solo los distritos Harcourt. Il y a beaucoup de jeunes gens et j'adore ça ! Merci à tout le personnel pour faire mon premier voyage à Paris à chérir pour une vie.;5.0
